timestamp,remote_timestamp,observed_offset,estimated_offset,round_trip_time
1239255071,1532985864122303,-1532984624886285,-1532984624872787,38079
1239358023,1532985864226230,-1532984624890015,-1532984624872787,43608
1239457377,1532985864326573,-1532984624889127,-1532984624872787,39857
1239559003,1532985864426739,-1532984624890215,-1532984624872787,44942
1239659159,1532985864525128,-1532984624888431,-1532984624872787,38585
1239754108,1532985864622381,-1532984624887811,-1532984624872787,39068
1239855354,1532985864726825,-1532984624889488,-1532984624872787,36026
1239957430,1532985864828302,-1532984624890456,-1532984624872787,39160
1240055036,1532985864922964,-1532984624888166,-1532984624872787,40470
1240154599,1532985865025078,-1532984624889890,-1532984624872787,38816
1240254755,1532985865125048,-1532984624890022,-1532984624872787,38803
1240356000,1532985865222263,-1532984624886455,-1532984624872787,40377
1240460531,1532985865329443,-1532984624891049,-1532984624872787,44260
1240555824,1532985865422447,-1532984624886915,-1532984624872787,40576
1240652155,1532985865521886,-1532984624887597,-1532984624872787,35713
1240757032,1532985865625010,-1532984624888695,-1532984624872787,41429
1240856143,1532985865726136,-1532984624890189,-1532984624872787,38988
1240967237,1532985865835593,-1532984624893487,-1532984624872787,50248
1241052347,1532985865921692,-1532984624887927,-1532984624872787,37159
1241151468,1532985866022502,-1532984624888420,-1532984624872787,34764
1241252348,1532985866122533,-1532984624887680,-1532984624872787,34985
1241356005,1532985866224046,-1532984624887458,-1532984624872787,38828
1241456615,1532985866323374,-1532984624886778,-1532984624872787,39270
1241554018,1532985866422651,-1532984624887126,-1532984624872787,36978
1241657431,1532985866526236,-1532984624888999,-1532984624872787,40380
1241757992,1532985866625342,-1532984624887524,-1532984624872787,40343
1241857759,1532985866724128,-1532984624886623,-1532984624872787,40502
1241963003,1532985866831826,-1532984624891015,-1532984624872787,44378
1242058671,1532985866923862,-1532984624888493,-1532984624872787,41290
1242153794,1532985867022036,-1532984624887623,-1532984624872787,38755
1242255102,1532985867123118,-1532984624888125,-1532984624872787,40204
1242361966,1532985867231183,-1532984624891139,-1532984624872787,43839
1242464023,1532985867331202,-1532984624891605,-1532984624872787,48838
1242554130,1532985867422537,-1532984624887897,-1532984624872787,38966
1242655173,1532985867524824,-1532984624889526,-1532984624872787,39216
1242753766,1532985867624643,-1532984624889884,-1532984624872787,38008
1242857168,1532985867727052,-1532984624890994,-1532984624872787,42215
1242958027,1532985867824474,-1532984624887652,-1532984624872787,42396
1243060993,1532985867930967,-1532984624893357,-1532984624872787,46759
1243157145,1532985868024040,-1532984624886863,-1532984624872787,39930
1243359131,1532985868229145,-1532984624891985,-1532984624872787,43937
1243454035,1532985868322081,-1532984624887525,-1532984624872787,38950
1243568033,1532985868436577,-1532984624894991,-1532984624872787,52889
1243662237,1532985868531729,-1532984624893027,-1532984624872787,47064
1243762443,1532985868630616,-1532984624891567,-1532984624872787,46783
1243865433,1532985868732263,-1532984624892314,-1532984624872787,50138
1243961154,1532985868830743,-1532984624892284,-1532984624872787,45374
1244063128,1532985868933251,-1532984624893731,-1532984624872787,47211
1244157032,1532985869026039,-1532984624889419,-1532984624872787,40818
1244252522,1532985869122186,-1532984624887205,-1532984624872787,35074
1244358086,1532985869225596,-1532984624885222,-1532984624872787,35418
1244461297,1532985869326738,-1532984624883547,-1532984624872787,33616
1244553638,1532985869422699,-1532984624882528,-1532984624872787,26916
1244653518,1532985869524771,-1532984624883039,-1532984624872787,23567
1244759178,1532985869627288,-1532984624881930,-1532984624872787,27627
1244862327,1532985869729572,-1532984624881016,-1532984624872787,27528
1244958037,1532985869826424,-1532984624877568,-1532984624872787,18356
1245045906,1532985870177260,-1532984625133915,-1532984624872787,5102
1245194269,1532985870322660,-1532984625153098,-1532984624872787,48607
1245291865,1532985870422586,-1532984625154390,-1532984624872787,47330
1245391961,1532985870524180,-1532984625153898,-1532984624872787,43351
1245493880,1532985870623502,-1532984625152008,-1532984624872787,44764
1245591908,1532985870723857,-1532984625152531,-1532984624872787,41157
1245694882,1532985870824587,-1532984625151314,-1532984624872787,43210
1245796604,1532985870928355,-1532984625153764,-1532984624872787,43260
1245895410,1532985871026926,-1532984625151401,-1532984624872787,39762
1246007924,1532985871138163,-1532984625154295,-1532984624872787,48105
1246094854,1532985871225466,-1532984625148448,-1532984624872787,35659
1246213122,1532985871342590,-1532984625154331,-1532984624872787,49720
1246293892,1532985871423786,-1532984625145560,-1532984624872787,31326
1246400417,1532985871530125,-1532984625148266,-1532984624872787,36095
1246495926,1532985871625679,-1532984625143417,-1532984624872787,27315
1246604625,1532985871737854,-1532984625148917,-1532984624872787,31369
1246699966,1532985871832321,-1532984625145347,-1532984624872787,25978
1246806232,1532985871938796,-1532984625147125,-1532984624872787,29115
1246891475,1532985872022340,-1532984625136013,-1532984624872787,10280
1247093046,1532985872225117,-1532984625136713,-1532984624872787,9262
1247196995,1532985872326941,-1532984625134469,-1532984624872787,9024
1247295626,1532985872428659,-1532984625136740,-1532984624872787,7400
1247395936,1532985872526686,-1532984625134402,-1532984624872787,7285
1247505515,1532985872637745,-1532984625138784,-1532984624872787,11773
1247602158,1532985872732291,-1532984625135100,0,9329
1247703900,1532985872833929,-1532984625135118,0,10172
1247803910,1532985872934532,-1532984625134204,-1532984625134204,7131
1247936947,1532985873066866,-1532984625149851,-1532984625134204,39859
1248109028,1532985873240070,-1532984625134535,-1532984625134220,6933
1248206899,1532985873337356,-1532984625133275,-1532984625134174,5586
1248311935,1532985873443923,-1532984625134992,-1532984625134213,5958
1248417517,1532985873550558,-1532984625138400,-1532984625134213,10710
1248522388,1532985873651923,-1532984625135717,-1532984625134213,12350
1248617500,1532985873749974,-1532984625134512,-1532984625134228,3855
1248723543,1532985873856332,-1532984625136024,-1532984625134319,6422
1248832955,1532985873964267,-1532984625137571,-1532984625134319,12513
1248942919,1532985874076597,-1532984625145329,-1532984625134319,23296
1249033416,1532985874165292,-1532984625136345,-1532984625134425,8888
1249131898,1532985874262524,-1532984625133366,-1532984625134382,5430
1249445007,1532985874575410,-1532984625134974,-1532984625134419,9106
1249547452,1532985874680865,-1532984625137075,-1532984625134560,7275
1249647594,1532985874777917,-1532984625134154,-1532984625134555,7629
1249891449,1532985875022809,-1532984625154843,-1532984625134555,46960
1250094919,1532985875225470,-1532984625151744,-1532984625134555,42379
1250297240,1532985875429614,-1532984625152171,-1532984625134555,39029
1250493398,1532985875625486,-1532984625148151,-1532984625134555,32120
1250595088,1532985875725571,-1532984625147630,-1532984625134555,34289
1250698895,1532985875829312,-1532984625146536,-1532984625134555,32232
1250794150,1532985875926400,-1532984625146315,-1532984625134555,28125
1250890785,1532985876024071,-1532984625143471,-1532984625134555,19874
1250994294,1532985876126989,-1532984625143129,-1532984625134555,20861
1251095877,1532985876226034,-1532984625140331,-1532984625134555,20343
1251190594,1532985876323366,-1532984625138218,-1532984625134555,10884
1251298326,1532985876430519,-1532984625141830,-1532984625134555,19268
1251394921,1532985876527139,-1532984625139917,-1532984625134555,15391
1251497337,1532985876626517,-1532984625135929,-1532984625134555,12711
1251596857,1532985876728352,-1532984625137300,-1532984625134555,11603
1251694866,1532985876825384,-1532984625136060,-1532984625134555,11077
1251794948,1532985876927792,-1532984625136423,-1532984625134662,7123
1251900948,1532985877024961,-1532984625130335,-1532984625134662,12630
1251996977,1532985877127561,-1532984625134858,-1532984625134690,8497
1252097972,1532985877228083,-1532984625134845,-1532984625134717,9433
1252201968,1532985877334941,-1532984625137090,-1532984625134853,8183
1252303855,1532985877434161,-1532984625135859,-1532984625134853,11101
1252400749,1532985877534091,-1532984625136906,-1532984625134979,7093
1252497278,1532985877630895,-1532984625135479,-1532984625135033,3682
1252610146,1532985877738549,-1532984625135603,-1532984625135033,14395
1252701018,1532985877832410,-1532984625133955,-1532984625135010,5067
1252802867,1532985877935735,-1532984625136161,-1532984625135094,6426
1252934030,1532985878066356,-1532984625152530,-1532984625135094,40403
1253009180,1532985878140726,-1532984625137223,-1532984625135229,9087
1253109847,1532985878239992,-1532984625136084,-1532984625135229,11871
1253209904,1532985878339458,-1532984625135128,-1532984625135229,11140
1253308134,1532985878438685,-1532984625135220,-1532984625135264,9128
1253401937,1532985878535140,-1532984625134780,-1532984625135275,3119
1253510148,1532985878638684,-1532984625133911,-1532984625135275,10742
1253603105,1532985878735905,-1532984625135050,-1532984625135298,4418
1253712009,1532985878843104,-1532984625137278,-1532984625135298,12361
1253805090,1532985878937776,-1532984625135227,-1532984625135328,4998
1253935752,1532985879066698,-1532984625149238,-1532984625135328,36577
1254003716,1532985879136569,-1532984625136558,-1532984625135421,7359
1254107225,1532985879240006,-1532984625136642,-1532984625135517,7663
1254206878,1532985879337738,-1532984625134161,-1532984625135489,6566
1254307974,1532985879440881,-1532984625136756,-1532984625135586,7646
1254405149,1532985879538255,-1532984625135203,-1532984625135606,4142
1254508250,1532985879638510,-1532984625134326,-1532984625135581,7391
1254605043,1532985879737628,-1532984625134853,-1532984625135579,4484
1254709034,1532985879839720,-1532984625134693,-1532984625135569,7963
1254807175,1532985879940144,-1532984625137566,-1532984625135696,9134
1254940931,1532985880071382,-1532984625152154,-1532984625135696,43255
1255004853,1532985880137728,-1532984625136134,-1532984625135752,6467
1255108981,1532985880239679,-1532984625134378,-1532984625135722,7303
1255206543,1532985880335829,-1532984625133455,-1532984625135645,8120
1255306922,1532985880437438,-1532984625134531,-1532984625135619,7981
1255401170,1532985880534809,-1532984625134805,-1532984625135604,2297
1255507077,1532985880639016,-1532984625136162,-1532984625135654,8374
1255609889,1532985880740482,-1532984625135870,-1532984625135654,10549
1255706408,1532985880838338,-1532984625135194,-1532984625135656,6471
1255810090,1532985880942473,-1532984625137541,-1532984625135656,10301
1255938597,1532985881071330,-1532984625152437,-1532984625135656,39403
1256015850,1532985881146622,-1532984625139071,-1532984625135656,16590
1256104761,1532985881237887,-1532984625136940,-1532984625135741,7556
1256211630,1532985881342336,-1532984625135807,-1532984625135741,10189
1256313740,1532985881443419,-1532984625136865,-1532984625135741,14204
1256412916,1532985881542076,-1532984625135366,-1532984625135741,12407
1256511645,1532985881644226,-1532984625138241,-1532984625135741,11315
1256612019,1532985881743769,-1532984625137183,-1532984625135741,10860
1256713351,1532985881844628,-1532984625137627,-1532984625135741,11289
1256808159,1532985881938312,-1532984625135221,-1532984625135741,10131
1256945865,1532985882075163,-1532984625151599,-1532984625135741,44596
1257009846,1532985882141885,-1532984625137498,-1532984625135741,10913
1257108972,1532985882239569,-1532984625135774,-1532984625135741,10340
1257209515,1532985882340543,-1532984625136485,-1532984625135741,10909
1257313290,1532985882441261,-1532984625137093,-1532984625135741,13477
1257405935,1532985882538182,-1532984625136079,-1532984625135783,7583
1257506590,1532985882637053,-1532984625134309,-1532984625135739,7635
1257610881,1532985882740462,-1532984625135700,-1532984625135739,12232
1257710011,1532985882841759,-1532984625137164,-1532984625135739,10825
1257819796,1532985882952992,-1532984625142339,-1532984625135739,18278
1257947898,1532985883079567,-1532984625155909,-1532984625135739,48472
1258009952,1532985883143035,-1532984625138135,-1532984625135739,10099
1258114704,1532985883244312,-1532984625137595,-1532984625135739,14541
1258207166,1532985883339276,-1532984625135977,-1532984625135774,7675
1258318742,1532985883449190,-1532984625140246,-1532984625135774,19591
1258411955,1532985883542006,-1532984625135557,-1532984625135774,11004
1258527420,1532985883656359,-1532984625142498,-1532984625135774,26596
1258612986,1532985883742783,-1532984625136119,-1532984625135774,12631
1258716994,1532985883849842,-1532984625140885,-1532984625135774,16060
1258808261,1532985883936978,-1532984625133253,-1532984625135677,9008
1258940642,1532985884072420,-1532984625151366,-1532984625135677,39170
1259008613,1532985884141708,-1532984625137038,-1532984625135761,7850
1259113943,1532985884247050,-1532984625139736,-1532984625135761,13245
1259211391,1532985884344580,-1532984625138460,-1532984625135761,10536
1259316852,1532985884449792,-1532984625140035,-1532984625135761,14175
1259409737,1532985884540790,-1532984625136807,-1532984625135761,11339
1259509902,1532985884640780,-1532984625135080,-1532984625135749,8344
1259612989,1532985884745475,-1532984625138218,-1532984625135749,11459
1259705906,1532985884838573,-1532984625136498,-1532984625135805,7621
1259811105,1532985884943488,-1532984625136740,-1532984625135870,8661
